ARTIST,TITLE,FORMAT, PRICE,GENRE,CAT NUMBER,COUNTRY,SLEEVE,MEDIA,LABEL,EXTRA INFO,SKU
CHICAGO,CHICAGO X,1LP, $ 10.00 ,ROCK,SBP234845,AUS,VG+,EX,CBS Records,ORIG. CBS RECORDS OZ GATEFOLD PRESS OF THE 1976 LP FEAT. 'IF YOU LEAVE ME NOW',VS5507
CHICAGO,CHICAGO'S GREATEST HITS VOL. II,1LP, $ 10.00 ,ROCK,SBP237735,AUS,VG+,EX,CBS Records,10-TRACK CBS COLLECTION,VS21216
CHICK COREA,"NOW HE SINGS, NOW HE SOBS: BLUE NOTE TON",1LP, $ 65.00 ,JAZZ,B002936301,USA,NEW,NEW,Blue Note Records,2019 BLUE NOTE TONE POET SERIES REPRESS FROM ORIG. TAPES & PRESSED BY RTI ON 180-GRAM w/ HEAVY GATEFOLD JACKET: 1968 TRIO ALBUM,VY13746
CHICK COREA & LIONEL HAMPTON,IN CONCERT - LIVE AT MIDEM 1978: RSDBF 2,1LP, $ 48.00 ,JAZZ,WWLP21016R,EU,NEW,NEW,Good Time Jazz Records,2021 RSD BLACK FRIDAY 180-GRAM CLEAR VINYL REMASTER: LIMITED TO 1000 COPIES,VY15367
CHIEF KEEF,SORRY 4 THE WEIGHT (DELUXE EDITION): RSD,2LP, $ 65.00 ,HIP HOP,RBC8746,USA,NEW,NEW,RBC Records,RSD 2022 & 1st TIME VINYL PRESS OF THE 2015 ALBUM: LIMITED TO 2000 COPIES,VZ6132
CHIEF KEEF & ZAYTOVEN,GLOTOVEN: RSD 2021,1LP, $ 25.00 ,HIP HOP,RBC8351,USA,NEW,NEW,RBC Records,RSD 2021 & 1st TIME VINYL PRESS OF THE 2019 COLLABORATION: LIMITED TO 3000 COPIES,VY14576
CHILDISH GAMBINO,KAUAI: RSD 2022,1LP, $ 50.00 ,HIP HOP,GN7166441,USA,NEW,NEW,AWAL Recordings Ltd,"RSD 2022 1st TIME VINYL PRESS ON RANDOMLY COLOURED VINYL OF THE 2014 EP: LIMITED TO 18,000 COPIES",VY15984
CHILDISH GAMBINO,BECAUSE THE INTERNET: REISSUE,2LP, $ 50.00 ,HIP HOP,GLS015201R,USA,NEW,NEW,Glassnote Entertainment Group,2020 REPRESS OF GLOVER'S SOPHOMORE ALBUM FROM 2013: 2LP 180-GRAM BLACK VINYL PRESS,VZ5170
CHILDREN COLLIDE,TIME ITSELF: COLOUR,1LP, $ 35.00 ,ALTERNATIVE,STR024C1,AUS,NEW,NEW,Spinning Top Records,NEW 2021 STUDIO ALBUM & THEIR 1st IN 9 YEARS! LIMITED 180G WHITE VINYL PRESS + D/L CODE,VY14780
"CHILLS, THE",SCATTERBRAIN,1LP, $ 45.00 ,ALTERNATIVE,FIRELP581,UK,NEW,NEW,Fire Egg Recordings,NEW 2021 STUDIO RELEASE FROM THE DUNEIN LEGENDS: LIMITED SKY BLUE COLOURED VINYL,VY14517
CHIMERS,CHIMERS,1LP, $ 40.00 ,ALTERNATIVE,PA001,AUS,NEW,NEW,Poop Alley Records,RED & BLACK SPLATTER COLOUR PRESS OF THE 2021/22 DEBUT LP FROM THE NZ/AUS NOISE-ROCK DUO,VY15695
CHINESE BURNS UNIT,CASH IN THE DULL DAYS,1LP, $ 30.00 ,PUNK,CBU009BGR,AUS,NEW,NEW,Blu-ish Greenish Records,"ANTICIPATED 2019 SOPHOMORE LP FROM THE SYDNEY PUNK SUPERGROUP (MEMBERS OF FRENZAL, LAWNSMELL, OPTIONALS)",VY11215
CHOKE,DESIRE,"7""", $ 16.00 ,PUNK,RES157,AUS,NEW,NEW,Resist Records,2017 4-TRACK SINGLE ON RESIST RECORDS: BLACK PRESS,V71285
CHOKE,WAR OF THE SUBURBS,"7""", $ 8.00 ,PUNK,SHR002,AUS,EX,EX,Spliting Headache Records,"2014 DEBUT 7"" ON RED VINYL (Random Colours / 250 copies)",V82441
CHRIS CORNELL,PATIENCE: RSDBF 2020,"7""", $ 28.00 ,ROCK,B003282221,USA,NEW,NEW,A&M Records,"2020 RSD BLACK FRIDAY 7"" SINGLE w/ COVERS OF GUNS N' ROSES & PRINCE TRACKS: LIMITED TO 6000 COPIES",V71594
CHRIS ROBINSON BROTHERHOOD,DICE GAME AND LET IT FALL: RSD 2019,"10""", $ 20.00 ,ROCK,SAR227,USA,NEW,NEW,Silver Arrow Records,"Picture Disc, 2 new songs, limited to 2000, indie exclusive.",VE231
CHRISSIE HYNDE,DARK SUNGLASSES: RSD 2014,"7""", $ 10.00 ,ROCK,TRAVEL001,,NEW,NEW,99 Records,"LIMITED EDITION RSD 2014 7"" IN CLEAR PRINTED PVC SLEEVE",V7825
CHRIST ON PARADE,A MIND IS A TERRIBLE THING: REISSUE,1LP, $ 30.00 ,PUNK,NR110LP,USA,NEW,NEW,Neurot Recordings,2018 RE-ISSUE OF THE DEBUT '87 H.C. ALBUM,VY10037
CHRISTMAS ISLAND,BLACKOUT SUMMER,1LP, $ 5.00 ,ALTERNATIVE,ITR170,USA,EX,EX,In The Red Records,2009 DEBUT FROM THE SAN DIEGO DUO: IN THE RED RECORDS,VS15504
CHUCK RAGAN / MUFF POTTER,SPLIT,"7""", $ 8.00 ,PUNK,HUCK015,EU,VG,VG,Huck's Plattenkiste,"2007 SPLIT 7"" IN NUMBERED GATEFOLD SLEEVE",V83124
"CHURCH, THE",STARFISH: REISSUE,1LP, $ 50.00 ,ROCK,MOVLP901,EU,NEW,NEW,Music On Vinyl,2014 EU 180-GRAM AUDIOPHILE REPRESS OF THE EXCELLENT 1988 STUDIO ALBUM,VY3902
"CHURCH, THE",GOLD AFTERNOON FIX: REISSUE COLOUR,1LP, $ 60.00 ,ROCK,MOVLPC2665,EU,NEW,NEW,Music On Vinyl,2021 LIMITED EDITION OF 2000 INDIVIDUALLY NUMBERED COPIES ON BLACK & GOLD MARBLED 180 GRAM AUDIOPHILE VINYL,VY14566
"CHURCH, THE",PRIEST=AURA: MOV COLOUR,2LP, $ 60.00 ,ROCK,MOVLPC2689,EU,NEW,NEW,Music On Vinyl,"2021 VINYL RE-ISSUE OF THE AMBITIOUS 1992 ALBUM: M.O.V. COLOUR VINYL 2xLP PRESS LTD/1,500 COPIES",VZ5265
"CHURCH, THE",SOMETIME ANYWHERE: REISSUE COLOUR,2LP, $ 60.00 ,ROCK,PLAIN208,USA,NEW,NEW,Plain Recordings,2016 PLAIN RECORDINGS 2LP BLUE & ORANGE VINYL REPRESS OF THE 1994 STUDIO ALBUM,VZ6145
CHVRCHES,EVERY OPEN EYE: REISSUE COLOUR,1LP, $ 50.00 ,ALTERNATIVE,LIB183LP,AUS,NEW,NEW,Liberation Records,NEW 2021 LIMITED EDITION PINK VINYL RE-ISSUE OF THE 2015 SOPHOMORE ALBUM,VY15105
CITY AND COLOUR,THE HURRY AND THE HARM,2LP, $ 45.00 ,ALTERNATIVE,DAV070,USA,NEW,NEW,Dine Alone Records,DELUXE 2xLP DIE-CUT GATEFOLD PRESS OF THE 2013 STUDIO LP FROM DALLAS GREEN,VZ983
CITY AND COLOUR,SOMETIMES,2LP, $ 60.00 ,ALTERNATIVE,DA033,USA,NEW,NEW,Dine Alone Records,2005 DEBUT STUDIO ALBUM FROM DALLAS GREEN (ALEXISONFIRE): 2xLP 180-GRAM BLACK VINYL GATEFOLD REPRESS,VZ1166
CITY OF SHIPS,THREE MILE BRIDGE / SOUTH LAUREL,"7""", $ 5.00 ,ALTERNATIVE,SSR007,USA,VG+,VG+,Sound Study Recordings,"BLACK VINYL PRESS: LIMITED 2011 U.S. IMPORT 7"" SINGLE FROM THE N.Y. TRIO",V82437
CIVIC,FUTURE FORECAST,1LP, $ 40.00 ,PUNK,FLT077,AUS,NEW,NEW,Flightless Records,ANTICIPATED 2021 STUDIO LP FROM MELBOURNE GARAGE PUNKS & FIRST ON FLIGHTLESS RECORDS!,VY14237
CLARK SPRINGS,TALKING KENT STATE,"7""", $ 8.00 ,ALTERNATIVE,SHINE017,AUS,EX,EX,Summer Camp Records,1992 SINGLE FROM UK BAND,V82700
"CLASH, THE",IF MUSIC COULD TALK: RSD 2021,2LP, $ 40.00 ,PUNK,19439844171,EU,NEW,NEW,Columbia Records,RSD 2021 RELEASE OF THE PROMO ONLY RELEASE OF THE 1980 INTERVIEW: LIMITED TO 3600 COPIES,VZ5553
CLAUD,SUPER MONSTER: COLOUR,1LP, $ 30.00 ,ALTERNATIVE,SAD001LP-C1,USA,NEW,NEW,Saddest Factory Records,2021 DEBUT ALBUM FROM THE CHICAGO BEDROOM-POP ARTIST & 1st RELEASE ON PHOEBE BRIDGERS NEW LABEL: LTD GREEN/BLUE PRESS,VY14015
CLAUDIA PHILLIPS & THE KICKS,QUEL SOUCI LA BOETIE,"12""", $ 15.00 ,ELETRONICA,8877161,AUS,VG,VG,Barclay Music,"RARE SYNTH-POP 12"" SINGLE",VP1026
"CLEAN, THE",UNKNOWN COUNTRY: REISSUE,1LP, $ 35.00 ,ALTERNATIVE,MRG739,USA,NEW,NEW,Merge Records,2021 MERGE RECORDS REPRESS OF THEIR 1996 STUDIO ALBUM,VY13895
CLIFFORD T. WARD,MANTLE PIECES,1LP, $ 15.00 ,ROCK,6369948,NZ,VG+,VG+,Charisma Records,SCARCE CHARISMA RECORDS N.Z. PRESS OF THE 1974 SOLO LP,VS13170
CLIMAX BLUES BAND,REAL TO REEL,1LP, $ 10.00 ,BLUES,BSK3334,AUS,VG+,VG+,Warner Bros. Records,OZ WARNER BROS. GATEFOLD PRESS OF THE 1979 STUDIO ALBUM,VS3812
CLIMAX BLUES BAND,GOLD PLATED,1LP, $ 10.00 ,BLUES,VPL14036,AUS,VG,VG+,RCA Records,OZ GATEFOLD PRESS OF THE 1976 LP (peelin across laminated sleeve),VS20751
CLINT MANSELL & KRONOS QUARTET,REQUIEM FOR A DREAM: REMASTER,2LP, $ 55.00 ,SOUNDTRACK,7559794729,USA,NEW,NEW,Nonesuch Records,2020 & 20th ANNIVERSARY REMASTER OF THE CLASSIC MANSELL+KRONOS QUARTET SOUNDTRACK,VZ5577
CLOUD NOTHINGS,ATTACK ON MEMORY,1LP, $ 28.00 ,ALTERNATIVE,CAK70,USA,NEW,NEW,Carpark Records,ACCLAIMED 2012 SOPHOMORE LP PRODUCED BY STEVE ALBINI,VY2415
CLOUD NOTHINGS,CLOUD NOTHINGS,1LP, $ 28.00 ,ALTERNATIVE,CAK57,USA,NEW,NEW,Carpark Records,2011 DEBUT ALBUM FROM THE CLEVELAND PUNKS + D/L CODE,VY2747
CLOUD NOTHINGS,TURNING ON: REISSUE,1LP, $ 28.00 ,ALTERNATIVE,CAK055LP,USA,NEW,NEW,Carpark Records,2021 CARPARK RECORDS REPRESS OF THE BAND'S 2009 DEBUT ALBUM,VY14021
CLOUD NOTHINGS,THE SHADOW I REMEMBER,1LP, $ 28.00 ,ALTERNATIVE,CAK149LP,USA,NEW,NEW,Carpark Records,NEW 2021 STUDIO RELEASE FROM THE PROLIFIC INDIE ROCK BAND: SPECTRAL LIGHT WHIRL COLOUR PRESS,VY14022
CLOWN ALLEY,CIRCUS OF CHAOS,1LP, $ 20.00 ,PUNK,VM101,UK,VG+,VG+,Alchemy Records,SOLE 1986 ALBUM FROM THE SAN FRAN HARDCORE BAND: ORIG. UK PRESS,VS17055
CLOWNS,I'M NOT RIGHT,1LP, $ 30.00 ,PUNK,PCR072LP,AUS,NEW,NEW,Poison City Records,2013 DEBUT LP FROM THE MELBOURNE PUNKS: POISON CITY RECORDS 1st PRESS ON RED VINYL,VS7251
CLOWNS,BAD BLOOD: COLOUR,1LP, $ 30.00 ,PUNK,PCR102LP,AUS,EX,EX,Poison City Records,"POISON CITY COLOUR VINYL 3rd PRESS OF THE 2015 ALBUM ON ""STOMACH BILE"" YELLOW VINYL",VS18079
CLOWNS,I'M NOT RIGHT,1LP, $ 38.00 ,PUNK,PCR072LP,USA,NEW,NEW,Poison City Records,2013 DEBUT FROM MELB PUNK BAND ON POISON CITY: 2022 DEEP BLUE COLOUR PRESS,VY3457
CLOWNS,BAD BLOOD,1LP, $ 30.00 ,PUNK,PCR102LP,AUS,NEW,NEW,Poison City Records,"2015 STUDIO LP FROM THE MELB PUNKS: POISON CITY ""RED WINE"" COLOUR RE-PRESS",VY5053
CLOWNS,LUCID AGAIN,1LP, $ 30.00 ,PUNK,PCR135LP,AUS,NEW,NEW,Poison City Records,2017 STUDIO ALBUM FROM THE MELB PUNK BAND: BLACK VINYL + D/L CODE,VY8166
CLOWNS,NATURE/NURTURE: COLOUR,1LP, $ 48.00 ,PUNK,DRCLP001BCB,AUS,NEW,NEW,Damaged Music,"2021 ""BLOOD IN COKE BOTTLE CLEAR"" COLOUR VINYL RE-PRESS OF THE 2019 STUDIO ALBUM",VY16313
CLUB WELD,REMIX THE HOUSE,1LP, $ 20.00 ,ALTERNATIVE,ICE001,AUS,NEW,NEW,Self Released / Independent,2018 LP FROM CLUB WELD @ I.C.E. PARRAMATTA FEAT. MUSICIANS ON THE AUTISM SPECTRUM,VY10753
CLUSTER,CLUSTER 71: REISSUE,1LP, $ 38.00 ,PROG ROCK,BB058,EU,NEW,NEW,Bureau B Records,2010 EU IMPORT RE-ISSUE OF THE GERMAN BANDS 1971 DEBUT,VY8660
CLUSTER,JAPAN LIVE,1LP, $ 38.00 ,PROG ROCK,BB174LP,EU,NEW,NEW,Bureau B Records,2015 1st TIME VINYL PRESS OF THE LIVE 1996 RECORDING,VY14952
CLUSTER,USA LIVE,1LP, $ 38.00 ,PROG ROCK,BB173LP,EU,NEW,NEW,Bureau B Records,2015 1st TIME VINYL PRESS OF THE 1997 LIVE RECORDINGS,VY14953
CODE ORANGE,UNDERNEATH: COLOUR,1LP, $ 50.00 ,PUNK,643354,USA,NEW,NEW,Roadrunner Records,"2020 STUDIO ALBUM FROM U.S. HARDCORE BAND: 2nd PRESS, TRANSPARENT BLUE SPLATTER, LTD/1000",VY14014
COERCE,GENOME,"10""", $ 10.00 ,PUNK,CGC016,AUS,NEW,NEW,Capital Games Records,EXCELLENT 2012 4-TRACK EP: GREEN/BLACK VINYL LTD/250,VE4
COFFINS,BEYOND THE CIRCULAR DEMISE,1LP, $ 30.00 ,METAL,RR74401,USA,NEW,NEW,Relapse Records,2019 RELEASE & 5th STUDIO ALBUM ALBUM FROM THE JAPANESE BAND: RELAPSE RECORDS BLACK VINYL PRESS,VY12099
COHEED & CAMBRIA,"GOOD APOLLO, I'M BURNING STAR IV, VOL. 2",2LP, $ 60.00 ,PUNK,MOVLP2793,EU,NEW,NEW,Music On Vinyl,2021 EU 180-GRAM AUDIOPHILE 2LP REPRESS OF THE 2007/4th STUDIO ALBUM,VZ6317
COIL,THEME FROM THE GAY MAN’S GUIDE TO SAFER,1LP, $ 55.00 ,ALTERNATIVE,MPD018BLACK,EU,NEW,NEW,Musique Pour La Danse,2022 BLACK VINYL REPRESS OF THE UNRELEASED VHS-ONLY SOUNDTRACK FROM 1992,VY15951
COL JOYE & THE JOY BOYS,CLASSICS OF ROCK,1LP, $ 10.00 ,ROCK,L15007,AUS,VG+,VG+,Calendar Records,12 CLASSICS OF ROCK! 1972 RELEASE,VS4758
COLD CHISEL,HOLD ME TIGHT / NO SENSE,"7""", $ 10.00 ,ROCK,7259773,AUS,VG,VG+,WEA Records,"1983 DOUBLE A-SIDE 7"" RELEASE IN ORIG. PICTURE SLEEVE",V83736
COLD CHISEL,THE LIVE TAPES: VOL. 5,3LP, $ 80.00 ,ROCK,CC019LP,AUS,NEW,NEW,Cold Chisel Pty Ltd,"LIVE AT THE BONDI LIFESAVER FEBRUARY 29, 1980: LIMITED 3LP SET ON 180-GRAM VINYL",VX274
COLD CHISEL,RINGSIDE,3LP, $ 90.00 ,ALTERNATIVE,CC011LP,AUS,NEW,NEW,,2021 3LP 180gm BLACK RELEASE: LIVE @ THE HORDEN PAVILLION IN 2003,VX346
COLD CHISEL,BLOOD MOON,1LP, $ 38.00 ,ROCK,CC018LP,AUS,NEW,NEW,Cold Chisel Pty Ltd,2020 COLOUR VINYL PRESS OF THE NEW 2019 STUDIO ALBUM,VY12116
COLD FISH,COLD FISH,"7""", $ 12.00 ,PUNK,TCR11,AUS,NEW,NEW,Tropical Cancer Rort,"2018 4-TRACK 7"" E.P. FROM THE NOISY BRISBANE PUNKS",V71501
COLDPLAY,A RUSH OF BLOOD TO THE HEAD,1LP, $ 40.00 ,ROCK,2435405041,EU,NEW,NEW,Parlophone,"2nd STUDIO ALBUM FROM 2002 FEAT. ""IN MY PLACE"" & ""THE SCIENTIST"": EU GATEFOLD REISSUE",VY679
COLEMAN HAWKINS,THE HAWK FLIES HIGH: REISSUE,1LP, $ 30.00 ,JAZZ,OJC027,USA,M-,M-,Original Jazz Classics,ORIGINAL JAZZ CLASSICS REPRESS OF THE 1957 RELEASE ON RIVERSIDE RECORDS,VS20710
COLIN HAY,NOW & THE EVERMORE (SILVER),1LP, $ 55.00 ,ROCK,COMP47791,USA,NEW,NEW,Compass Records,NEW 2022 STUDIO RELEASE FROM THE MEN AT WORK FRONTMAN: LIMITED SILVER VINYL PRESSING,VY15874
"COLLECTION, THE",FIRST OFFERING,1LP, $ 10.00 ,JAZZ,JCWM0012,AUS,VG+,VG+,Jam Recordings,RARE 1976 AUSTRALIAN CABARET RELEASE: Signed on front & back cover!,VS17647
COLLECTIVE SOUL,COLLECTIVE SOUL: REISSUE,1LP, $ 40.00 ,ROCK,CR00290,USA,NEW,NEW,Craft Recordings,2020/25th ANNIVERSARY REMASTER & 1st TIME VINYL PRESSING OF THE TRIPLE-PLATINUM 2nd ALBUM FROM 1995,VY13084
COLLECTIVE SOUL,DISCIPLINED BREAKDOWN: RSD 2022,1LP, $ 55.00 ,ROCK,CR00484,USA,NEW,NEW,Craft Recordings,RSD 2022 25th ANNIVERSARY RED VINYL REMASTER OF THE 1997 ALBUM: LIMITED TO 5000 COPIES,VY16264
COLLEEN HEWETT,COLLEEN HEWETT HITS,1LP, $ 10.00 ,POP,SRA250181,AUS,VG+,EX,Summit Records,SUMMIT RECORDS COMP. FROM THE OZ POP SINGER,VS12444
COMA REGALIA / LAEIRS,SPLIT,"7""", $ 5.00 ,PUNK,MMR18,USA,EX,EX,Middle Man Records,"2012 HARDCORE SPLIT 7"" - WHITE VINYL + DIE-CUT SLEEVE",V81016
COME,PEEL SESSIONS,1LP, $ 48.00 ,ALTERNATIVE,FIRELP641,UK,NEW,NEW,Fire Records,NEW 2022 FIRE RECORDS COLLECTION FEAT. TWO BBC SESSIONS RECORDINGS FROM 1992-1993,VY15572
COME,DON'T ASK DON'T TELL: EXPANDED,2LP, $ 55.00 ,ALTERNATIVE,FIRE625,USA,NEW,NEW,Fire Records,2021 EXPANDED EDITION OF THE 2nd ALBUM FROM 1994 BY THE AMERICAN INDIE ROCK BAND: 2LP & DL CARD,VZ5661
"COMET IS COMING, THE",IMMINENT: RSDBF 2020,"12""", $ 10.00 ,JAZZ,B003174201,USA,NEW,NEW,Impulse! Recordings,"2020 RSD BLACK FRIDAY 12"" SINGLE w/ NEW TRACK & REMIX: LIMITED TO 2500 COPIES",VO563
COMETS,RAIN FACES,1LP, $ 25.00 ,ALTERNATIVE,MLT001LP,AUS,NEW,NEW,Melted Ice Cream,2021 DEBUT LP FROM MELBOURNE INSTRUMENTAL-JAM BAND FEAT. EX-MEMBERS OF TWERPS & ECSR,VY14925
COMMON,ONE DAY IT'LL ALL MAKE SENSE,2LP, $ 40.00 ,HIP HOP,8856115351,USA,VG+,VG+,Relativity Records,RELATIVITY RECORDS U.S. IMPORT 2xLP PRESS OF THE 1997 SOLO ALBUM,VT1356
CONCRETE LAWN,AGGREGATE,1LP, $ 20.00 ,PUNK,URGELP01,AUS,EX,EX,Urge Records,2020 DEBUT LP FROM SYDNEY PUNKS ON URGE RECORDS: RECORDED BY JONO BOULET,VS20924
CONCRETE LAWN,AGGREGATE,1LP, $ 30.00 ,PUNK,URGELP01,AUS,NEW,NEW,Urge Records,ANTICIPATED 2020 DEBUT LP FROM SYDNEY PUNKS ON URGE RECORDS: RECORDED BY JONO BOULET,VY12585
CONNAN MOCKASIN & ADE,IT'S JUST WIND: RSD 2022,1LP, $ 48.00 ,ALTERNATIVE,MEX261LPE,USA,NEW,NEW,Mexican Summer Records,RSD 2022 & 1st TIME VINYL PRESS OF THE 2018 PROJECT: LIMITED TO 3000 COPIES,VY16000
CONOR OBERST,RUMINATIONS (EXPANDED EDITION): RSD 2021,2LP, $ 40.00 ,ALTERNATIVE,1653705,USA,NEW,NEW,Nonesuch Records,RSD 2021 2xLP EXPANDED EDITION w/ UNRELEASED TRACKS: LIMITED TO 4000 COPIES,VZ5497
CONTRAST,SIDEWALK,"7""", $ 5.00 ,ALTERNATIVE,MWN021,AUS,NEW,NEW,Moontown Records,"2015 7"" SINGLE ON MOONTOWN RECORDS",V71224
CONVERGE,YOU FAIL ME: REDUX,1LP, $ 55.00 ,PUNK,DW189,USA,NEW,NEW,Deathwish Music,2016 REMASTERED EDITION ON COLOUR VINYL+SLIPCASE OF THE 2004 MASTERPIECE,VY6716
CONVERGE,BLOODMOON: I (INDIE EXCLUSIVE),2LP, $ 60.00 ,PUNK,DW236VINDIE,USA,NEW,NEW,Deathwish Music,BELATED 2022 VINYL PRESS OF THE 2021 STUDIO ALBUM: BLACK/NAVY/NEON PURPLE MIX VINYL LIMITED TO 4000 COPIES,VZ5747
CONVERGE,BLOODMOON: I (RED & BLUE VINYL),2LP, $ 55.00 ,PUNK,DW236V,EU,NEW,NEW,Deathwish Music,BELATED 2022 VINYL PRESS OF THE 2021 STUDIO ALBUM: RED & BLUE VINYL PRESS LIMITED TO 1000 COPIES,VZ6272
COOLIO,IT TAKES A THIEF: RSD 2022,2LP, $ 75.00 ,HIP HOP,TB10830,USA,NEW,NEW,Tommy Boy Music,RSD 2022 REPRESS OF THE 1994 DEBUT STUDIO ALBUM: LIMITED TO 2500 COPIES,VZ6101
COREY TAYLOR,CMFT,1LP, $ 40.00 ,METAL,7567864712,EU,NEW,NEW,Roadrunner Records,HIGHLY ANTICIPATED DEBUT SOLO STUDIO ALBUM FROM THE SLIPKNOT VOCALIST: LIMITED EDITION AUTOGRAPHED COPY!,VY13534
COREY TAYLOR / DEAD BOYS,ALL THIS AND MORE (SIDE BY SIDE): RSDBF,"12""", $ 10.00 ,METAL,86469,CAN,NEW,NEW,Roadrunner Records,"2020 RSD BLACK FRIDAY SIDE BY SIDE HOT PINK 12"" SINGLE: LIMITED TO 4000 COPIES",VO570
CORIKY,CORIKY,1LP, $ 38.00 ,PUNK,DIS190V,USA,NEW,NEW,Dischord Records,"2020 DEBUT LP FROM MINOR THREAT, FUGAZI & THE EVENS MEMBERS JOE LALLY, IAN MACKAYE & AMY FARINA!",VY12414
CORPUS / SAIL ON! SAIL ON!,SPLIT,"7""", $ 5.00 ,ALTERNATIVE,NONE,AUS,NEW,NEW,Self Released / Independent,"NEW 2013 SPLIT 7"" SINGLE: BLACK VINYL PRESS",V7783
COSMIC PSYCHOS,MOUNTAIN OF PISS: POWDER PINK,1LP, $ 50.00 ,PUNK,GTH005LPC,AUS,NEW,NEW,Go The Hack Records,NEW 2021 ALBUM: LTD. POWDER PINK PRESSING,VY15487
"COUNTDOWNS, THE",ENTERTAINMENT FROM SCOOCH POOCH,"7""", $ 10.00 ,ALTERNATIVE,P029,USA,VG+,EX,Scooch Pooch,RARE 1997 SINGLE FROM THE L.A. ROCK & ROLL BAND,V83668
COURT YARD HOUNDS / JAKOB DYLAN,SEE YOU IN THE SPRING / EVERYBODY'S HURT,"7""", $ 10.00 ,COUNTRY,675397S1,USA,VG+,VG+,Columbia Records,"2010 RECORD STORE DAY SPLIT 7"" SINGLE RELEASE",V83714
COURTNEY BARNETT,BOXING DAY BLUES (REVISITED),"7""", $ 10.00 ,ALTERNATIVE,TMR321,USA,EX,EX,Third Man Records,"2015 THIRD MAN RECORDS BLUE SERIES 7"" SINGLE (BLACK VINYL)",V83516
COURTNEY BARNETT,NOBODY REALLY CARES IF YOU DON'T GO TO T,"7""", $ 30.00 ,ALTERNATIVE,HA0052V,AUS,VG+,EX,Milk! Records,"LIMITED EDITION 1-SIDED 7"" SINGLE FROM 2015 w/ ETCHED B-SIDE (COMES WITH STICKERS)",V83659
COURTNEY BARNETT,"THINGS TAKE TIME, TAKE TIME: COLOUR",1LP, $ 40.00 ,ALTERNATIVE,MILK064LPT,AUS,NEW,NEW,Milk! Records,ANTICIPATED NEW 2021 STUDIO ALBUM FROM THE MELBOURNE SONGWRITER: LIMITED BLUE VINYL PRESS,VY14712
COURTNEY BARNETT / BLANK REALM,SPLIT SINGLES CLUB,"7""", $ 50.00 ,ALTERNATIVE,SSC6,AUS,EX,EX,Milk! Records,OUT OF PRINT 2017 SPLIT SINGLE SERIES RELEASE VIA MILK! RECORDS & BEDROOM SUCK RECORDS,V83365
COURTNEY MARIE ANDREWS,OLD FLOWERS: COLOUR,1LP, $ 42.00 ,COUNTRY,FP17414,USA,NEW,NEW,Fat Possum Records,"2020 STUDIO RELEASE FROM PHOENIX, AZ AMERICANA SONGWRITER: LIMITED BLUE PRESS",VY12895
CRADLE,THE HISTORY,2LP, $ 30.00 ,ROCK,MH8209,USA,EX,EX,Modern Harmonic,2020 1st TIME VINYL ISSUE OF THE RARE EARLY 70's RECORDINGS FROM THE QUATRO SISTERS: 2xLP PURPLE COLOUR PRESS,VT2989
CRAIG FINN,A LEGACY OF RENTALS,1LP, $ 45.00 ,ALTERNATIVE,17316LP,USA,NEW,NEW,Positive Jams,NEW 2022 STUDIO ALBUM & THE 5th SOLO RELEASE FROM THE HOLD STEADY SINGER,VY16418
"CRANBERRIES, THE",STARS: THE BEST OF 1992-2002,2LP, $ 60.00 ,ROCK,5393229,EU,NEW,NEW,Island Records,2022 BLACK VINYL 2LP REPRESS OF THE 2002 COMPILATION,VZ6005
"CRANBERRIES, THE",REMEMBERING DOLORES: RSD 2022,2LP, $ 65.00 ,ROCK,4524845,EU,NEW,NEW,UMC / Universal Music,RSD 2022 VINYL PRESS OF THE 2021 COMPILATION: LIMITED TO 5000 COPIES,VZ6125
CRANE GAMES,FORECAST,"7""", $ 12.00 ,ALTERNATIVE,CR001,AUS,NEW,NEW,Self Released / Independent,"2018 DEBUT 7"" E.P. FROM SYDNEY GROUP",V71424
CRANES,EP COLLECTION VOLUMES 1 & 2: RSDBF 2021,3LP, $ 80.00 ,ALTERNATIVE,MOVLP2762C,EU,NEW,NEW,Music On Vinyl,2021 RSD BLACK FRIDAY 1st TIME PRESS OF THE EP COLLECTION: LIMITED TO 1500 COPIES,VX345
CRASHLAND,BOOM BOOM / ON TV,"7""", $ 10.00 ,ALTERNATIVE,K1096,AUS,VG+,VG+,Regular Records,SCARCE 1990 AUS SINGLE ON REGULAR RECORDS w/ PROMO STICKER ON SLEEVE,V82832
CRASS,TEN NOTES ON A SUMMER'S DAY: REISSUE,"12""", $ 40.00 ,PUNK,CATNO6R,USA,NEW,NEW,Crass Records,2019 ABBEY ROAD REMASTER OF THE 1985 EP,VO468
CRASS,"YES SIR, I WILL: REISSUE",1LP, $ 42.00 ,PUNK,1219841R,USA,NEW,NEW,Crass Records,2019 ABBEY ROAD REMASTER OF THE 5th ALBUM FROM 1983,VY11902
CRAVEN IDOL,THE SHACKLES OF MAMMON,1LP, $ 25.00 ,METAL,DDR171LP,USA,NEW,NEW,Dark Descent Records,2017 STUDIO ALBUM FROM LONDON BLACK/DEATH METAL BAND: ORANGE/BLACK MERGE PRESS w/ POSTER,VY13039
